,Unnamed: 0.1,Unnamed: 0,ticker,time,text_file_name,past_0,past_1,past_2,past_3,past_4,past_5,past_6,past_7,past_8,past_9,past_10,past_11,past_12,past_13,past_14,past_15,past_16,past_17,past_18,past_19,past_20,past_21,past_22,past_23,past_24,past_25,past_26,past_27,past_28,past_29,future_30,future_29,future_28,future_27,future_26,future_25,future_24,future_23,future_22,future_21,future_20,future_19,future_18,future_17,future_16,future_15,future_14,future_13,future_12,future_11,future_10,future_9,future_8,future_7,future_6,future_5,future_4,future_3,future_2,future_1,cate
47,47,40.0,DCI,2016-09-08,20160908_DCI,-4.793506150618377,-4.882596495713782,-4.865831841074597,-5.073787441475141,-5.0896407124094765,-5.110690309707269,-5.113099170111701,-5.093299502783744,-5.085992387433335,-5.063802560403331,-5.056742071868985,-5.05700874830386,-5.077139966865614,-5.060243168765524,-5.034208906960944,-5.002795956097348,-5.044341679200302,-5.055051238188133,-5.135638180821618,-5.101079841889843,-5.089421921316524,-5.046531277442095,-4.991195813171808,-4.941864910931198,-5.049941638729819,-5.026342742577037,-5.151455021309203,-5.686906752462121,-6.277952767073983,-6.559167741416697,-4.494456340779756,-4.47750574156815,-4.472372942194941,-4.461149897536166,-4.446918559331084,-4.428134928407275,-4.4166954528442615,-4.403945625101191,-4.403618305727716,-4.42423852484105,-4.406979406352455,-4.427481119556304,-4.406380605418963,-4.431215440742268,-4.422593572270525,-4.449980622557866,-4.458523280780399,-4.4876226921906985,-4.506332525207185,-4.463205170227968,-4.434289005999945,-4.535037338001832,-4.5530073738801855,-4.594038420282758,-4.573198673309497,-4.529730362450219,-4.494508634183548,-4.350765604274293,-4.148780605762709,-4.519998959125152,test
48,48,41.0,SAIC,2016-09-08,20160908_SAIC,-4.300216453218158,-4.707563776541576,-4.692296755069739,-4.688524316446175,-4.671766262255536,-4.652354163033878,-4.634576898005226,-4.616190931260812,-4.598281671177834,-4.575300086744998,-4.55204701414969,-4.527805808707967,-4.502142042886885,-4.484946748079151,-4.45466461134192,-4.448791224543862,-4.417461805550988,-4.460797150715297,-4.423264743152279,-4.410198294343898,-4.375139432960117,-4.346011830150801,-4.291208685505293,-4.250327922951643,-4.195591517897669,-4.1197906519096055,-4.008805804379514,-4.317715386004166,-4.1622574797450005,-3.918442194679578,-4.521427525332618,-4.504542878047461,-4.489195129827482,-4.471674009837562,-4.453153243731647,-4.433548787045806,-4.473098607229805,-4.451856120110923,-4.43632421106418,-4.477860916268634,-4.531993332781009,-4.512476687042116,-4.492679155050034,-4.464308675085493,-4.4421437402887705,-4.415222198925219,-4.380915260876331,-4.375881683645252,-4.3375910927791645,-4.331504120975068,-4.292017747710941,-4.287692737998573,-4.666126533554769,-4.698584891819535,-4.631179633283626,-4.773241492126751,-4.687879158851575,-4.566253069066164,-4.515260369148242,-4.553443135596281,test
49,49,,TLRD,2016-09-08,20160908_TLRD,-3.5548356695204197,-3.5417003184909723,-3.524209124049812,-3.5101517645048785,-3.5070429915640573,-3.488021224697833,-3.4845064313015546,-3.463231109108314,-3.442944408761886,-3.420692083540485,-3.398050311736016,-3.457327740029518,-3.436512861646461,-3.4223534703117746,-3.3933077883694898,-3.3747765081984,-3.368906713354135,-3.3332870064613123,-3.2967711155089634,-3.29138570965106,-3.260259288515888,-3.2095117474064367,-4.373039146770633,-4.307264103135304,-4.422331349848879,-4.380512518349003,-4.273625103186422,-4.2339829866137615,-4.034696261041379,-3.779985049922338,-3.476744679368426,-3.4604922550819497,-3.448686403673483,-3.430788017547292,-3.412331234806442,-3.3927371480988167,-3.3793146112496126,-3.358713363786796,-3.365896910181472,-3.3574502700310416,-3.334647408357504,-3.3162805256871524,-3.3223172447541347,-3.2968195874244843,-3.269982900558491,-3.244964118779297,-3.2111655468368223,-3.2079197492159124,-3.175872135980405,-3.1382085505794644,-3.106754032338517,-3.0596783266925223,-3.087977218911113,-3.031267093105933,-3.9017241761275834,-3.8297927077589433,-3.871976212663856,-3.907763332194388,-3.834277167702503,-4.381175869999787,test
50,50,42.0,BRC,2016-09-09,20160909_BRC,-4.498654261326081,-4.767067069357193,-4.959552636448696,-4.941598308291012,-4.923330780543544,-4.921919075669518,-4.914625859632397,-4.931004558530321,-4.919037575019753,-4.915037143151566,-4.891489684803286,-4.899468525097333,-4.8781863545146384,-4.89047704447697,-4.862891539889805,-4.837305968075942,-4.857198993304595,-4.821792922791906,-4.819888117873144,-4.777567541096998,-4.744678575554168,-4.736319407879557,-4.68824579178774,-4.677599030371213,-4.6454678277248425,-4.93434671461636,-4.830403757404815,-4.71666562488263,-4.835902213649881,-4.489379211029242,-4.580056960125075,-4.582478742554365,-4.590291218872202,-4.583846950151239,-4.565105075199544,-4.550445957117857,-4.533555469758031,-4.514484675557736,-4.516129197199523,-4.511975872540345,-4.556992014155758,-4.553806039867593,-4.674306281866315,-4.6588190924647,-4.664297573530772,-4.650446543169106,-4.6322485116974565,-4.602311901383096,-4.5695514999290765,-4.5260458913014725,-4.4785252674051685,-4.455102787064671,-4.417205597516098,-4.406709898676205,-4.380954754020418,-4.2933992142800665,-4.251432544975645,-4.12100458019746,-4.155708057553328,-4.932991895653239,test
51,51,43.0,KR,2016-09-09,20160909_KR,-4.220109405282996,-4.20955531476505,-4.192448453337321,-4.3072282895238105,-4.294799193323043,-4.316498290395652,-4.296431453776993,-4.275910448364796,-4.25442833453523,-4.2384728305204495,-4.214084684335429,-4.190540669545849,-4.245306024772958,-4.252029696057581,-4.237526408780952,-4.213325336202516,-4.250050964828051,-4.216051956200035,-4.2269762434790135,-4.19398007819603,-4.172772559161263,-4.120103127394257,-4.079327205901855,-4.013497309678539,-3.94668663638042,-3.8607815107320578,-3.81811878535493,-3.800878647553781,-5.80061916003965,-5.6791770752084165,-4.3348679495421365,-4.3352760943733575,-4.320859183942348,-4.303776937988401,-4.298926235338782,-4.2838204371567326,-4.285922169600075,-4.266496011824107,-4.244864873854024,-4.384624968993289,-4.614869179938629,-4.5896721132319644,-4.607686431280273,-4.678652422678632,-4.660398186411338,-4.664000942445426,-4.70744384110888,-4.684861134680879,-4.711840667440437,-4.671322185181243,-4.645248108442733,-4.686080463929443,-4.699494487954235,-4.6410908202939645,-4.621877036890361,-4.612305334115409,-4.607301500055089,-4.508161209645065,-5.138539438377496,-6.472076954192287,test
52,52,44.0,ORCL,2016-09-15,20160915_ORCL,-4.961453031261206,-5.027592887717282,-5.011069250450454,-5.059324004295445,-5.176243626311564,-5.373630866063239,-5.541764687095608,-5.520514238938565,-5.498317718429513,-5.480730713194868,-5.459871657064163,-5.441753887081215,-5.414750638547917,-5.387763738122377,-5.377592441722253,-5.345821835607775,-5.5069818608043954,-5.576238553882615,-5.554215167956157,-5.563064929406428,-5.52604027672689,-5.49889060175962,-5.451343599010154,-5.598061466825623,-5.654787531933939,-5.722746898126264,-5.612602242750101,-5.49350890144093,-5.294127018914837,-5.399239066204265,-5.095618597540964,-5.078957665770004,-5.062933872185432,-5.045037515450446,-5.029812437329377,-5.052193183180163,-5.038520996591727,-5.037173218853206,-5.015848453937892,-5.000493633329124,-4.979724501281828,-5.01597494738404,-4.98894170547501,-4.961808256752891,-5.096292605955739,-5.066808035665962,-5.032361373067572,-5.033885326094963,-5.050796614781331,-5.014082959728875,-5.017748594462563,-4.989715360093565,-5.005624840118561,-4.962388685842076,-4.972863050469685,-4.919868141418462,-4.897134379605416,-4.753855793334844,-5.036126100348151,-4.771713804119488,test
53,53,45.0,ADBE,2016-09-20,20160920_ADBE,-4.756247118019996,-4.756576887979536,-4.750040737461076,-4.746119330854204,-4.741830553603889,-4.722296123331119,-4.773072587561729,-4.774398764346694,-4.999371638633996,-5.048692685065252,-5.042638814404248,-5.018213822757139,-5.011538049749869,-4.99896744994281,-4.972053012687022,-4.948692400416331,-4.915897268965066,-4.8844194599148665,-4.859393206389577,-4.816277942394413,-4.8179119833201165,-4.767068668258292,-4.722092623758944,-4.723418663218875,-4.739608629518141,-4.66638868179495,-4.55865497024878,-4.473045036991011,-4.4075605994416405,-5.773870412283152,-4.76923090413684,-4.769761570361358,-4.759251040027772,-4.741086663267767,-4.729632537024714,-4.725187963614236,-4.726620736605823,-4.773704175024745,-4.846773070500688,-4.8236259869755465,-4.814843701657375,-4.789226202133036,-4.795502170187963,-4.769877198262484,-4.739990758601383,-4.707735257381073,-4.693034483534465,-4.789035707958647,-4.769959653346727,-4.727419678084692,-4.681351810972421,-4.639741827870062,-4.580850310100852,-4.514129841473448,-4.47094027450228,-4.545562726015419,-4.435637197096311,-5.998989476819183,-5.852387664893812,-6.291215208321535,test
54,54,46.0,BBBY,2016-09-21,20160921_BBBY,-4.277219382886973,-4.260724295889935,-4.24608966936212,-4.229401881613226,-4.21143881347079,-4.193900274169535,-4.174945236194463,-4.167235611090132,-4.153093360128417,-4.3168684819741,-4.347937262715716,-4.324121391283868,-4.297556366467456,-4.277354393533468,-4.260867636908981,-4.243284643713923,-4.217889967390529,-4.186291999451042,-4.208336148832221,-4.191795669116908,-4.1449306480141,-4.173039363991991,-4.139672344171625,-4.0734695950778175,-4.018214579200253,-3.971437077847471,-3.910493828453873,-3.792087734691025,-3.6208394214812953,-4.791246016959965,-4.3343933728077415,-4.317533832993433,-4.3141578309768,-4.30181653009778,-4.28498979873575,-4.274102891614603,-4.259669005828672,-4.238408300990538,-4.217179298979826,-4.22272515621236,-4.2037548277287815,-4.179485492313158,-4.1547300714970525,-4.1263126496282005,-4.123652093152053,-4.099126609831592,-4.116603292404955,-4.084934857858977,-4.1707432192526674,-4.133549415228045,-4.115395920627092,-4.078366767800965,-4.117512603529661,-4.256439595963495,-4.179443602269193,-4.392194924363723,-4.28090330460228,-4.164040768608052,-3.964276412350782,-5.325130950193349,test
55,55,47.0,CPRT,2016-09-21,20160921_CPRT,-4.489629347051839,-4.723481990043881,-4.733930239991567,-4.747515881212504,-4.740891354924412,-4.745202147774819,-4.726372785239126,-4.777317347323347,-4.769298202032827,-4.811022768611471,-4.84718765990814,-4.8341831834442255,-4.840555854794004,-4.832621632252961,-4.804309684064579,-4.7810794885219,-4.829262585298756,-4.792213317671099,-4.870533639537484,-4.935204564101858,-4.929476722847608,-4.877409217446976,-4.92565446028947,-4.858905920895879,-5.175186507122194,-5.223199306330884,-5.170214200963769,-5.047375600562852,-4.888476339126176,-4.819070298142498,-4.705732605711824,-4.694136980854714,-4.677282168047179,-4.679360603877384,-4.660646471841976,-4.69736704987903,-4.723671068851476,-4.722225350698125,-4.72025510403651,-4.697054192098404,-4.69924454571962,-4.689634498430111,-4.677056980116778,-4.652724688124323,-4.622414228790954,-4.591913329173671,-4.56300746592681,-4.5560110305310415,-4.549679997162453,-4.586821615396289,-4.5449336307771295,-4.500206580881218,-4.442760905296075,-4.40343888970171,-4.344328316742616,-4.312848010750956,-4.374585970668036,-4.233674445471007,-4.083543777128742,-3.7810386730467,test
56,56,48.0,JBL,2016-09-21,20160921_JBL,-4.180828838176244,-4.192277669136008,-4.175986372616263,-4.205113405360074,-4.1868540414729205,-4.33853196710757,-4.410707027999403,-4.412297358914078,-4.3966751598705605,-4.882614563109021,-4.948605885099236,-4.93453008495713,-4.909669509739402,-4.881787912196244,-4.851500045920052,-4.829535912162085,-4.803432579277229,-4.767072439655395,-4.74018568879209,-4.699399131984514,-4.711945005267337,-4.659327265981328,-4.699599874345616,-4.634785293232482,-4.640577224267437,-4.632813589387679,-4.976875195383752,-4.893627171364018,-4.91551934471019,-5.98627875662609,-4.741606238702602,-4.734801618031851,-4.755257989317562,-4.76552148489657,-4.746838002280422,-4.728498286753911,-4.7122806291941775,-4.691757651234355,-4.66955891191929,-4.676931034052106,-4.652627990812819,-4.637802235850847,-4.647008033193869,-4.78422025949108,-4.775662633135417,-4.74351838549957,-4.720290818071921,-4.686466701960618,-4.677126526101405,-4.649134424783592,-4.634463910531181,-4.612040910670257,-4.628724265834284,-4.616687605435952,-4.574018825434373,-4.512856696401556,-4.465024216568912,-4.363160239827513,-4.258415623023976,-3.917627238772373,test
57,57,49.0,RHT,2016-09-21,20160921_RHT,-4.69716268391074,-4.732668437366457,-4.7170860567304,-4.917122261361268,-4.898534563972703,-4.879480255160598,-4.967981308868181,-4.975962222417061,-4.991853058718033,-4.98555645288588,-5.00345782271787,-4.983938241086584,-4.9776247855321945,-5.014556746174617,-4.98556991142267,-4.953365874230337,-5.003168851509415,-5.05753440045045,-5.076836190343144,-5.035088797279266,-4.9980724352717125,-5.07524797701202,-5.0294669366414455,-5.022118028333056,-5.020331287139497,-5.019294326275791,-4.997713554842671,-4.858285310283151,-4.788811507114057,-4.442261487161639,-4.611201368621908,-4.594810981181395,-4.670394942932225,-4.665327178622487,-4.655730708757388,-4.641096015719499,-4.62078021148318,-4.600288171668815,-4.594910843868372,-4.653994879226539,-4.638412114859842,-4.624513818584559,-4.639648638216781,-4.738137345173624,-4.755257386382657,-4.744343170129055,-4.712204887783886,-4.703007547840342,-4.7591537058707845,-4.728143485062504,-4.71744863620488,-4.710452251148699,-4.651759797873123,-4.599950655337037,-4.545307706893135,-4.544644986569972,-4.439778776395838,-5.0065499743692605,-5.024210310244301,-4.72183214108081,test
58,58,50.0,AIR,2016-09-22,20160922_AIR,-3.629031087719628,-3.630734551030297,-3.615981983514192,-3.602658012704456,-3.5838250360765205,-3.5828731030782075,-3.5662724314405354,-3.545543273822342,-3.545576244854248,-3.5230320685871046,-3.53878226495849,-3.514504503319386,-3.488574675263048,-3.476473250653485,-3.931244142309492,-4.291399532556638,-4.270766542638605,-4.238513211409266,-4.198557446450581,-4.250233056457388,-4.205999999885923,-4.157503410979857,-4.401160466949656,-4.41552728267591,-4.341552943043778,-4.263916708388612,-4.193513168509327,-4.8760972628005685,-4.878068838187159,-5.002666789962484,-4.253796885695321,-4.242396682021981,-4.227580198129621,-4.26380607664227,-4.250784266484753,-4.237397386154824,-4.222553854228122,-4.201449862661987,-4.179490849274123,-4.156497567237201,-4.139708864786987,-4.116661950180954,-4.09122929928821,-4.0641312501154685,-4.033923137128666,-4.10267017842,-4.082271310795153,-4.096690701682101,-4.069690444463513,-4.044424631998032,-3.9989939320023344,-4.010367464341167,-3.95951563488879,-3.908630512490348,-3.846240707238808,-3.794535224975197,-4.2488873383117305,-4.117338328495715,-4.028617812123368,-3.736415152106441,test
59,59,51.0,SCHL,2016-09-22,20160922_SCHL,-4.50442109995125,-4.586905978074555,-4.587592573178789,-4.601337785983543,-4.594363491020769,-4.575156915019796,-4.5798933265340525,-4.558633483037467,-4.562801751454636,-4.554047801930969,-5.0756932685649785,-5.062106258779205,-5.0362236337382935,-5.011270963365323,-5.130218691505247,-5.112908642753888,-5.145736113797705,-5.126195963111381,-5.111783215052553,-5.120047583446154,-5.146006451042397,-5.101939222632849,-5.050019948278714,-5.033118290998566,-5.02703796299828,-4.940670084245732,-4.870866773032513,-4.747758675645596,-5.6992376117827925,-5.383106355870683,-4.610954392831051,-4.594642742994465,-4.577577213890605,-4.560701533101449,-4.544303231781799,-4.531187546592939,-4.510930391158987,-4.492127441211644,-4.469931919248686,-4.492614399263829,-4.495739991204222,-4.4705211548167165,-4.451814323289013,-4.4240115978692005,-4.393974894452164,-4.361801147144513,-4.3273407473228165,-4.328416774718027,-4.325507825075725,-4.301700269914666,-4.284358200279194,-4.294062251248175,-4.249537862223044,-4.18304116042704,-4.434866240424308,-4.348720525278242,-5.145202312325055,-5.035244049696618,-4.852005848542992,-4.5510090866805,test
60,60,52.0,SNX,2016-09-26,20160926_SNX,-4.387935104086012,-4.373987535753999,-4.381154102293192,-4.45358308282656,-4.46579467694808,-4.449037278418128,-4.531727467384411,-4.523002742259043,-4.522308768046778,-4.51356870726483,-4.552766841799847,-4.561872063033114,-4.674235863458818,-4.817297277660419,-4.806831130956828,-4.776983789357836,-4.742490260926778,-4.705497815577199,-4.715843653245652,-4.703330358518546,-4.676325485947569,-4.655806633960786,-4.640415430486126,-4.5831341192091,-4.533560737338373,-4.470152725621069,-4.490207417133359,-4.86221684489844,-4.707915033450283,-6.074386571696338,-4.516894158558897,-4.523270143280053,-4.765978119467517,-4.751655187622792,-4.732794370905119,-4.718341016310572,-4.724119556499828,-4.733625717735179,-4.7137109487924125,-4.690454774852238,-4.673382660930364,-4.6554736122179845,-4.645070359619961,-4.619581078670655,-4.596935775198413,-4.570503638216096,-4.561006142100321,-4.524858012459811,-4.501912871084754,-4.45868764391045,-4.425938858346357,-4.552219007965,-4.50630125719891,-4.538539732824455,-4.531600527745561,-4.44998185016417,-4.390187190551263,-4.585160057905164,-4.578624054726467,-5.229836975743664,test
61,61,53.0,NEOG,2016-09-27,20160927_NEOG,-4.144848582665877,-4.306130870392675,-4.30558179695915,-4.29078578469204,-4.27534658296649,-4.255900010047858,-4.2391645390431085,-4.219798424150342,-4.204668605526179,-4.20366081298365,-4.185230258608416,-4.169524641915953,-4.175642549589557,-4.482518399071516,-4.507159801262282,-4.484230354103729,-4.456687461563991,-4.610583432166935,-4.602280305444943,-4.559623988416292,-4.529486055180253,-4.593390812209576,-4.553660534501735,-4.70177186796646,-4.647862764028911,-4.660404631704594,-4.64020437218755,-4.6321542714973685,-4.871614844100932,-5.069257216565507,-4.030484227763211,-4.208336710612636,-4.194662256683302,-4.242006582079083,-4.29578210073243,-4.303500004233241,-4.28784472954839,-4.2794034874894304,-4.2671653874186655,-4.246139950438721,-4.231995559785688,-4.229960950278314,-4.230716582041076,-4.2058563199537,-4.218639172153072,-4.20112944013283,-4.1679003502948175,-4.148908176789238,-4.109128846945658,-4.121190747159581,-4.104011071899219,-4.054296474924072,-4.197103699723338,-4.149138870559007,-4.072995376835146,-3.9903404822306734,-3.882586592306902,-3.770472552864467,-3.570679028764073,-3.9576578905274338,test
62,62,54.0,NKE,2016-09-27,20160927_NKE,-4.433640953820436,-4.45640997613602,-4.4606756167344255,-4.444640178198103,-4.426283021420131,-4.418323996986151,-4.397993986943901,-4.3783834628459175,-4.3590116267314665,-4.34232422570286,-4.319803319983211,-4.310717001797086,-4.308908339149156,-4.312606741084548,-4.409303928904164,-4.384926492438534,-4.371583388982836,-4.349789338260397,-4.401736334061895,-4.366749039430601,-4.348475967804832,-4.305208669347578,-4.249776616891858,-4.263770753184215,-4.230260917670688,-4.269147248684295,-4.1634643504935,-5.463901224971451,-6.2805155095896215,-5.942116373903538,-4.529293094560832,-4.512964787684774,-4.498516112649676,-4.54373549099065,-4.5306502849393055,-4.511413993312178,-4.492830026685549,-4.487991546425662,-4.720544083303564,-4.701449062693538,-4.677070355157314,-4.772813213997681,-4.829929248388459,-4.8059215715098125,-4.776058977538297,-4.747867339537985,-4.789570219621479,-4.76572663617591,-4.783295075357248,-4.766228283099346,-4.745953645087415,-4.826042481343034,-4.770215915660385,-4.70492439606798,-4.637504353156167,-4.546504636585342,-4.435682186086496,-4.3653578625644,-4.165549310793225,-3.954497048308234,test
63,63,55.0,WOR,2016-09-28,20160928_WOR,-3.80438834955162,-3.903200551652775,-3.885901831356848,-3.870152401613176,-3.854656279325266,-3.8570095668268713,-3.868641741668056,-3.847454548913208,-3.843149750175683,-3.8618209209891874,-3.86734119351013,-3.842894918691825,-3.9639214476105775,-3.939317090920041,-4.167590886529269,-4.218631740124761,-4.185842695864969,-4.171476395129504,-4.136913136079231,-4.10259777185483,-4.05526211624973,-4.059660674252095,-4.028154752795201,-3.9717661146722607,-3.895827773396407,-4.147419645819492,-4.059107105616476,-4.241311677725322,-5.036401784367097,-7.568692638148362,-4.027911373014145,-4.010965471418697,-4.133212497813391,-4.13841779508974,-4.158650000541724,-4.141760483244905,-4.1756975427766525,-4.154487624066808,-4.289241177345638,-4.273517184612564,-4.261418736220175,-4.398087656427688,-4.372533378711636,-4.351230206813455,-4.327044081832588,-4.333883338269668,-4.301540558439598,-4.288296457589886,-4.255280241675541,-4.212387544731433,-4.16623991296913,-4.247116987651108,-4.191217749442489,-4.334774539436723,-4.305525748787491,-4.356171331005812,-4.24584635084964,-4.108469806826109,-4.658856411632949,-4.3124062102140455,test
64,64,56.0,ACN,2016-09-29,20160929_ACN,-4.351467537423928,-4.530715976554066,-4.513715799705173,-4.5494621349983335,-4.532183563750151,-4.522206520682651,-4.54136399937617,-4.527823187979793,-4.505702665715061,-4.484213371572722,-4.479452580157147,-4.460427860586655,-4.450228856538207,-4.535323771527138,-4.605989573472287,-4.710780975901749,-5.138059553010791,-5.123866846769001,-5.113562709657494,-5.078227752462372,-5.035470401142811,-5.021260678708494,-4.966483761330911,-4.941818387510398,-4.866667973117977,-4.778853573389081,-4.851840910213814,-5.226742170354749,-5.111043294693344,-4.866795637175869,-4.455938882254329,-4.449431409133219,-4.533902130871099,-4.59131710356389,-4.572598960968775,-4.6670129868963,-4.648391360452196,-4.670862468295562,-4.7813387413175255,-4.7581428208392085,-4.743063299139737,-4.719063074631011,-4.692112643697095,-4.664826488724489,-4.640287232630925,-4.609690590327882,-4.5794482117746345,-4.555505235867496,-4.523134698701744,-4.493566126624779,-4.495773194569279,-4.444122961469796,-4.393751876046761,-4.341808297156927,-4.270721234232332,-4.257488789512203,-4.430182413120456,-4.29453555711141,-4.091826310213685,-4.574863166196956,test
65,65,57.0,CAMP,2016-09-29,20160929_CAMP,-4.569579854084134,-4.567411552107069,-4.55011642956856,-4.534190013331542,-4.528874203294556,-4.511624673430401,-4.680822601849735,-4.687838592954446,-4.665855168110217,-4.660520484380129,-4.654200260106621,-4.637618488467924,-4.6366277517848085,-4.635358660591932,-4.627500705824075,-4.69573191216369,-4.698261235481395,-4.687030370047733,-4.66230898616589,-4.674831022120017,-4.676537272408964,-4.647181974480881,-4.612723439252615,-4.548383259571634,-4.5452122426592725,-4.47776039099454,-5.10548806950185,-4.961780087185889,-4.761563083405266,-4.452346116288018,-3.932162570505256,-4.010637455125694,-3.99444956682004,-4.0032813013826,-4.023660878097118,-4.043849378567665,-4.058017262378926,-4.065113067016877,-4.084083066265514,-4.1911821805962655,-4.170008953948493,-4.1493504937932535,-4.222816888544432,-4.201468360564067,-4.1923244574333385,-4.166341765301418,-4.152794915189913,-4.129575589724629,-4.093815287328764,-4.280033825039444,-4.242648470457155,-4.190482356846148,-4.169507235234926,-4.153350414055559,-4.0883445682322215,-3.999532818347351,-3.947372508177124,-3.8063634347965896,-3.822682249195304,-3.478638748959713,test
66,66,58.0,MU,2016-10-04,20161004_MU,-3.824500884401103,-3.807560492649362,-3.7913678404198303,-3.776903942425465,-3.75822575287766,-3.782601155331153,-3.807393689025049,-3.790588451798909,-3.772353766094206,-3.7514313444723775,-3.802711310069785,-3.7784106066791727,-3.812207374510109,-3.7837894963739847,-3.7978265568807874,-3.768920950761914,-3.7812627168614887,-3.7640510124181046,-3.8545695962142537,-3.82827155679978,-3.783442731500654,-3.75348385780415,-3.694596489170968,-3.631120100663875,-3.589511066268024,-3.518544676814296,-3.458935410917792,-3.3473676543370616,-3.4478350106998445,-5.516249640204467,-4.07567157331193,-4.061236880493526,-4.069671955672363,-4.051564675548254,-4.134983649628074,-4.128948441124065,-4.1221811967112885,-4.100961279526175,-4.229577834129516,-4.206969675951592,-4.184995269882728,-4.1990716748612895,-4.188106177777828,-4.160982301249062,-4.181406178579004,-4.156485625238735,-4.124817553192118,-4.198772711106216,-4.164804935070524,-4.170978097753545,-4.123891711763809,-4.101198476232823,-4.169999766025853,-4.126494435388732,-4.119789192106485,-4.031527778359512,-3.931094937153872,-5.07356770718183,-5.183349364665693,-7.506363741998021,test
67,67,59.0,MON,2016-10-05,20161005_MON,-4.699668555811315,-4.74000645105568,-4.723453701903707,-4.708324155115139,-4.695303801509954,-4.685461286569897,-4.668933714195568,-4.648802604849608,-4.663253735166967,-4.648330368896945,-4.624001828731884,-4.664168579831487,-4.678926073424999,-4.727728866524984,-4.712860758590252,-4.937458564299372,-4.9382057704616775,-4.939552515025366,-4.906303932725741,-4.959056574853893,-5.175553183811352,-5.177291858354187,-5.444981475265549,-5.515497717776518,-5.556167225364902,-6.013048668581043,-5.901633977110103,-5.857937262840693,-7.318306977691649,-9.281396065945684,-5.144726704702189,-5.127798620197028,-5.287877213603414,-5.364381656874422,-5.352429537407081,-5.333131673332708,-5.392983641763863,-5.389080493228688,-5.379277614962104,-5.423984713930632,-5.404635698281727,-5.485629425497818,-5.571587297387167,-5.5430339855203234,-5.515353995101694,-5.483594902291569,-5.458100765391323,-5.4211417135845945,-5.432278535778596,-5.388882414214784,-5.4526601012538825,-5.458967721081401,-5.402259335173853,-5.451674647816007,-5.3833847635022,-5.336750647427623,-5.267360339778056,-5.794393256957832,-6.190589153037831,-7.722814316118081,test
68,68,60.0,CSX,2016-10-13,20161013_CSX,-4.3072236485912825,-4.3668133872487305,-4.364530862697931,-4.371796506688367,-4.365653913038996,-4.347624026310887,-4.335073852029111,-4.340289624782597,-4.33640489778692,-4.317345334947269,-4.318686799064795,-4.295282840412325,-4.282176589197933,-4.259497447752445,-4.229319834947298,-4.197183737523815,-4.172283517981166,-4.184344157342507,-4.158322180353724,-4.119744759631538,-4.072091508446203,-4.026410981381707,-3.982765745493064,-3.9227612197792783,-3.971010623549368,-4.568260023789825,-4.458900621248824,-5.2319499736598285,-5.134263160120868,-4.982942349211609,-4.188514333008477,-4.18526108352468,-4.168601023629877,-4.153642748574246,-4.139419955728294,-4.134764398660129,-4.114973730862946,-4.093834021099176,-4.115208515602493,-4.102734038927697,-4.078617612363725,-4.053537473295709,-4.047065372986263,-4.365486409579026,-4.337248975078914,-4.550080038942863,-4.551277706923572,-4.539050382054049,-4.515123443883239,-4.490375963463538,-4.447424910964226,-4.403893756754204,-4.359967325742911,-4.45960731581332,-4.4448113520679975,-4.353651283059725,-4.261722229520219,-5.6221662427331855,-5.4976646138983725,-5.408258182913373,test
69,69,61.0,DAL,2016-10-13,20161013_DAL,-3.980589179063085,-3.975765296463348,-3.959683661948288,-3.970319726214697,-3.9686769158460047,-3.992506747316361,-3.98126111528263,-3.960070881408139,-3.937937245510682,-3.924487799326565,-3.901905006149993,-3.880301709048072,-3.853654283889548,-3.875065711789868,-3.8792474541488806,-3.8483091832569087,-3.819547494947836,-3.787448137241525,-3.747576545280545,-3.7311371506740847,-3.7067674555786208,-3.6542914190239575,-3.611772399025208,-3.610091361760417,-3.556306469675416,-3.691733154960984,-3.5881439551157523,-4.813349917432205,-5.368978990551074,-6.8072511642989575,-4.398749031611542,-4.437501945526999,-4.4244451883770655,-4.406271871671579,-4.387456596155312,-4.387871441501908,-4.367717803434552,-4.386414566169491,-4.385874302573293,-4.363796428119645,-4.383076100801354,-4.358624043089248,-4.344309098550443,-4.330959989740428,-4.305244194756291,-4.387066131237307,-4.413144242689566,-4.387699748221055,-4.355090404155237,-4.315637100707118,-4.271618611483784,-4.244024375865088,-4.191758605576942,-4.126109208572716,-4.080179782570907,-3.9899356878158354,-3.9357708698316127,-3.80854530309452,-4.069259360687013,-3.7354333127737407,test
