ticker,name,year,month,day,text_file_name,future_2,future_3,future_4,future_5,future_6,future_7,future_8,future_9,future_10,future_11,future_12,future_13,future_14,future_15,future_16,future_17,future_18,future_19,future_20,future_21,future_22,future_23,future_24,future_25,future_26,future_27,future_28,future_29,future_30,past_2,past_3,past_4,past_5,past_6,past_7,past_8,past_9,past_10,past_11,past_12,past_13,past_14,past_15,past_16,past_17,past_18,past_19,past_20,past_21,past_22,past_23,past_24,past_25,past_26,past_27,past_28,past_29,past_30,cate,day_earnings
NWSA,News Corp. Class A,2017,5,9,News Corp. Class A_20170509,-4.263338612600458,-4.232701656555314,-4.110458820882862,-4.203176262635559,-4.183571460973307,-4.237152116507279,-4.249390919205338,-4.150415949039906,-4.202228418389637,-4.245020674268208,-4.28799466130989,-4.28316181357056,-4.295666699176296,-4.324356735554471,-4.328454219783609,-4.358381928525493,-4.361282217097048,-4.387946490811127,-4.3962322104876606,-4.404557117037548,-4.4160254023824494,-4.438221860187124,-4.444981618477047,-4.465392615453468,-4.484924897258916,-4.496069694376613,-4.513753638239459,-4.461225166815226,-4.477719110637079,-7.090381734837973,-5.481407941399119,-5.192358307837019,-4.943062326542275,-5.033270135415141,-4.6998162328057616,-4.757984830651512,-4.764845776783844,-4.8027557786948325,-4.739910347782248,-4.777879584379491,-4.283203788459423,-4.313948693194515,-4.333081302444222,-4.361866917847558,-4.352150736378902,-4.379860931583036,-4.40454594482067,-4.430159687176532,-4.448648791043336,-4.466641631977373,-4.467169219838446,-4.487994075914634,-4.4684404437316605,-4.444950226798654,-4.4140929203846975,-4.412122391725802,-4.381666460591426,-4.398293947768432,train,2017-05-09
SRE,Sempra Energy,2017,5,9,Sempra Energy_20170509,-6.32450581270709,-6.218102066517693,-6.150168293599499,-5.200474834090413,-5.28845258361465,-5.336758525058479,-5.265960472973915,-5.08025647247451,-5.1267362097511056,-5.164664875953768,-5.175716877370589,-5.206012488714147,-5.167583925524731,-5.181183703723775,-5.206508852502872,-5.236820974796967,-5.252254732245903,-5.246437083650713,-5.271559717704903,-5.044239336241144,-5.046331153334008,-5.060483642693394,-5.075423812825721,-5.094764385147064,-5.10647784012608,-5.0670140121215255,-5.073529714077028,-5.078481357174238,-5.0024063126895735,-5.417555266334156,-5.548767554888742,-5.33340396469679,-5.393209320563039,-5.13676372036592,-5.206756160866283,-5.212899766371174,-5.2382149852567546,-5.258184833624203,-5.2057695495901335,-5.240674151622492,-5.211960148348423,-5.156284912122811,-5.184657986189242,-5.170485733979968,-5.200789547941607,-5.165921686089043,-5.1887664988489215,-5.162912661659515,-5.185274676141785,-5.205989867913514,-5.166180061241669,-5.176784703104098,-5.1706692085910895,-5.1880981439804765,-5.150358302521191,-5.1411106254838055,-5.149701739012091,-5.1369767615732185,train,2017-05-09
NVDA,Nvidia Corporation,2017,5,9,Nvidia Corporation_20170509,-2.69337722798089,-2.6241431221505422,-2.7506918891466765,-2.8000733839030367,-2.6191999886862294,-2.696170381558688,-2.7592562540581804,-2.8145618448986185,-2.8347388266887887,-2.8774068702057387,-2.908264187386504,-2.948282628017011,-2.9850158528592847,-3.0082322775037778,-3.033211821650285,-3.054027297270544,-3.0814736256307387,-3.100164015555824,-3.1250275083708225,-3.1160429568093555,-3.058943397487985,-3.078725498256745,-3.0993746121774577,-3.1175472222830765,-3.1356694729664256,-3.150213966234403,-3.1636085173830004,-3.1781711700754607,-3.195120488493705,-5.24085569829995,-5.4326750573932125,-5.036836215199799,-4.374604768147671,-4.1374428043091465,-4.185345935937638,-4.159765240468103,-4.211842286422413,-4.185547538264316,-4.203195781378671,-4.24495173761962,-4.247033235888103,-4.283708202464936,-4.317535631392532,-4.155634805906275,-4.124224722659784,-4.1387149149825255,-4.165668805377473,-4.1145934869438685,-4.136194328509343,-4.156013835075587,-4.171440411773324,-3.875883802826897,-3.8958604875579192,-3.9152494682280112,-3.9132411257673376,-3.931272918225792,-3.9482055507635136,-3.9616537606305218,train,2017-05-09
aon,Aon plc,2017,5,9,Aon plc_20170509,-6.382469080627544,-6.571720472617535,-5.202635736527344,-5.30955671103973,-5.37644959176528,-5.416640916738392,-5.471832079983979,-5.441045297102896,-5.481957552263586,-5.523612854625903,-5.500379323550555,-5.455516048100876,-5.485451899221717,-5.511657906375471,-5.5354885873989215,-5.513077626030163,-5.477641468595055,-5.434858392013257,-5.432014145349659,-5.456083485460201,-5.456907644944963,-5.479132761557012,-5.473815983267095,-5.477034964988508,-5.494432574724722,-5.505964736329989,-5.523112111839521,-5.472973842409662,-5.412728901342108,-6.116536194185282,-6.309955303939594,-6.154087012232254,-5.499637913929816,-5.589966472496599,-5.482978819435125,-5.549049802356155,-5.5715284687659326,-5.51971195388212,-5.559074595920753,-4.970938902351887,-4.933025961417881,-4.969958782182745,-4.992557243371497,-5.002928100687371,-4.998219253812825,-4.957138564749164,-4.982345873378664,-5.007857948555223,-5.032053085711027,-5.055297973371122,-5.076658247141719,-5.092288408092151,-5.100998806172696,-5.1205720348409605,-5.128579770085231,-5.087650760237107,-5.095918003681422,-5.1055038609753085,train,2017-05-09
BKNG,Booking Holdings Inc,2017,5,9,Booking Holdings Inc_20170509,-3.9361953366314353,-3.8747419461597215,-3.965773137905137,-3.961767020619232,-4.029688022544538,-4.083089883677567,-4.099553818055017,-4.097631698557974,-4.146655940554136,-4.1514642577350935,-4.180907611405309,-4.218322743352726,-4.25492938078749,-4.264205953181308,-4.285419757222567,-4.314056183380659,-4.342055978815561,-4.3690615624418285,-4.3946141152655365,-4.418642815674527,-4.344830351753713,-4.341568454681885,-4.320133756282367,-4.337667934199093,-4.344726347367364,-4.363307158588273,-4.295157560300665,-4.312678424203366,-4.319912946304971,-6.2993228385449616,-4.670529118306035,-4.752135963043943,-4.855148243767199,-4.848476422078448,-4.924718888312439,-4.83706736703501,-4.882105772551702,-4.9036263580498245,-4.6803091970539485,-4.652072209498943,-4.666151760917441,-4.688747307876357,-4.687771813470001,-4.657711778639664,-4.641950947677957,-4.6040950182417575,-4.612839597229132,-4.63848398219619,-4.653964757513903,-4.6746004370854655,-4.685572251763042,-4.6949749655285045,-4.7058259097821775,-4.710985817896326,-4.729853303356276,-4.743759208608565,-4.750252835059414,-4.752233853738646,train,2017-05-09
DIS,The Walt Disney Company,2017,5,9,The Walt Disney Company_20170509,-4.567157708437223,-4.582780747712526,-4.7219980288703285,-4.814200246261653,-4.828681975992738,-4.762163202892364,-4.668784021530044,-4.704391931322221,-4.756154292560232,-4.734338724088043,-4.777696862501856,-4.718276864455441,-4.7537756294489535,-4.787497354442501,-4.808788181740704,-4.815691646569854,-4.838906202138261,-4.84694553397738,-4.852423991827505,-4.820834059621848,-4.763266826256345,-4.713621855361425,-4.7332478533348,-4.752744601101376,-4.772253246435256,-4.789728288655945,-4.807716690134911,-4.792714843886075,-4.781985451902125,-5.077933413179169,-5.1772507506144025,-4.485240231099319,-4.588267744211049,-4.676994427342788,-4.741022341774278,-4.760770964725678,-4.773259993518389,-4.661815000406975,-4.699321970462462,-4.742606937506463,-4.71707509188369,-4.751364016626682,-4.773386276247785,-4.787592043983711,-4.815529514341367,-4.843980587699225,-4.85352174346172,-4.878844453931542,-4.897729746369198,-4.920491078832703,-4.942689506463727,-4.963699872639288,-4.983667838382512,-5.0006551381085815,-5.00329175760733,-5.014357076376905,-5.015861001411899,-5.030608814492063,train,2017-05-09
SEE,Sealed Air,2017,5,9,Sealed Air_20170509,-4.128130645566851,-4.057535830163797,-4.16959932245978,-4.219015283823291,-4.284404621067728,-4.214134554540446,-4.255113044980381,-4.3010489570485255,-4.348893784258652,-4.39654754988601,-4.4400080537501765,-4.476284924116997,-4.5129799278270815,-4.536852517327337,-4.567078257909423,-4.582142289979222,-4.609721139083344,-4.602924102213211,-4.628545770182948,-4.651580171890894,-4.663645956470746,-4.685621583068484,-4.6494293745320805,-4.669612562566181,-4.669193929725711,-4.687375030007583,-4.702984858656831,-4.708260574477271,-4.724322908007847,-10.858652170695558,-5.676660333624903,-4.674000555340983,-4.778781513090712,-4.786871588044217,-4.711286174995679,-4.563372668852675,-4.592151872536488,-4.576392004553019,-4.616041601986041,-4.611483901417202,-4.638511169961722,-4.648520447011569,-4.681455092959973,-4.712773500580299,-4.7095107251880455,-4.689760012699503,-4.715865918997349,-4.735418873050636,-4.741852591678642,-4.760717945470423,-4.780720955855968,-4.731982754106956,-4.75088074427828,-4.766572683733004,-4.772798064572866,-4.765643262485871,-4.778714908039151,-4.645019265198254,train,2017-05-09
XEC,Cimarex Energy,2017,5,10,Cimarex Energy_20170510,-5.829145428377581,-5.205996379269736,-5.155083135963053,-5.245405122029818,-5.295015495725679,-4.747139919190233,-4.720807439847016,-4.7683604747422645,-4.781023916916668,-4.6658079761190425,-4.6882900917503205,-4.53198996991773,-4.553646920419738,-4.58114023079163,-4.52968918315395,-4.538205361751749,-4.46951075688268,-4.327503040499935,-4.352124460065589,-4.307767494855147,-4.314704271854138,-4.300371652507155,-4.236776583934501,-4.183843582429142,-4.196775310124371,-4.2133007488727285,-4.2132327911479095,-4.223853309590302,-4.240542877416663,-3.9853654785458312,-3.6643109085930754,-3.662685516059621,-3.6996853455912646,-3.761507693611082,-3.832018170254596,-3.8978007732393,-3.871892233846919,-3.909590825792378,-3.935599015704161,-3.975127742438072,-3.993927895256528,-4.029019738907542,-4.0375351014827725,-4.043028381442242,-4.069349375751068,-4.047982301163952,-4.064906716241329,-4.078471963608847,-4.094915823878667,-4.118171810406526,-4.139326860568845,-4.129440969486498,-4.130981558443526,-4.140161968243862,-4.146641900312911,-4.16398424652836,-4.158611685773878,-4.151868292605389,train,2017-05-10
MYL,Mylan N.V.,2017,5,10,Mylan N.V._20170510,-3.808655022411672,-3.927407107440496,-4.05164655487539,-4.056053534719186,-4.085477299280616,-4.155286513151802,-4.135009654926305,-4.090104278891331,-4.106865131578057,-4.122908937359773,-4.159390319425315,-4.175661084573863,-4.191200091401856,-4.2004271005018845,-4.204038046974972,-4.213272601725943,-4.240637146965143,-4.219781964959883,-4.238506696755692,-4.2564440027005706,-4.172116483557542,-4.120698353498004,-4.1411261407935385,-4.119594478414194,-4.1367149827953735,-4.138902637720536,-4.1546143998440375,-4.135407188397653,-4.129014169880191,-4.180746376070296,-4.369486109568518,-4.2326356289468565,-4.016236047944132,-4.003041790656408,-4.079617049056799,-4.113576695459827,-4.164059982222525,-4.176611774509976,-4.154049638458473,-4.156293703774264,-4.18237718566086,-4.219201887909561,-4.25123788747006,-4.246960270289123,-4.274922465382882,-4.288355231534665,-4.299611721544114,-4.274374138839322,-4.292208651496444,-4.276407789267838,-4.29622341258589,-4.315776533961307,-4.330270194969166,-4.349642600088236,-4.346419137254322,-4.333335231443393,-4.263971797765328,-4.279979889948296,train,2017-05-10
BR,Broadridge Financial Solutions,2017,5,10,Broadridge Financial Solutions_20170510,-6.422767993696373,-5.191764285517581,-5.126705543232653,-4.806649924258974,-4.836248035177032,-4.803520647988549,-4.842075623895828,-4.8669053428297495,-4.89720783186703,-4.913359841087278,-4.817037350138066,-4.8477076822674565,-4.876126311837346,-4.799647982166087,-4.828658705080233,-4.755947355675093,-4.672062030634555,-4.698863700732032,-4.601800578039493,-4.605381110987773,-4.6283334905211815,-4.622001981221806,-4.640962678073464,-4.657163854688771,-4.665169390466732,-4.675254020727282,-4.680001026241916,-4.697355345692904,-4.7140200145745,-5.599595912615405,-5.8016642774181895,-5.931174953520889,-5.793214400844401,-5.669565595084622,-5.6910844613397895,-5.757328013597117,-5.440416005322404,-5.480657837412015,-5.413978149108341,-5.137268149755244,-5.177287597956837,-5.199816911353271,-5.2160900810520685,-5.24719403085725,-5.1519353947190885,-5.094632706785579,-5.117803845594475,-5.039950530971872,-5.060809816644647,-5.066943376319539,-5.089166525807634,-5.1088424121605565,-5.064427737276416,-5.072108272585847,-5.090867480432842,-5.097111623769001,-5.103829511311323,-5.113562549801539,train,2017-05-10
KSS,Kohl's Corp.,2017,5,11,Kohl's Corp._20170511,-4.160994125745996,-4.361932198712384,-4.430100026958787,-4.541347575572571,-4.549960702878346,-4.512534217853759,-4.535546239051546,-4.593287733817335,-4.445857060684919,-4.471875058746114,-4.513717242248531,-4.502904724672512,-4.4018996414434985,-4.384272745579127,-4.364391655997393,-3.97654203286562,-3.991848586808679,-3.981608012048107,-3.717406171951581,-3.741116268235367,-3.7638172857814953,-3.7802893755118734,-3.796260575145874,-3.816556190041352,-3.835816773908065,-3.7916024806323056,-3.8041759067446455,-3.8057309910446415,-3.809146180172965,-7.670201533007357,-4.141698712983311,-4.149442636294806,-4.115368980465134,-4.120895597475354,-4.049524999333228,-3.91462510755219,-3.8895768487417706,-3.93525747389716,-3.9826930617342216,-4.012820212417928,-4.040232454146238,-4.042910473842219,-3.922534657437188,-3.951014447517926,-3.9796503246477792,-3.9883827664361817,-3.988985744199384,-4.014219163859453,-4.031693848692695,-4.038266694810449,-4.051658770346337,-3.9014328828843374,-3.918726632526549,-3.865248560748872,-3.870745577371965,-3.8784872345376495,-3.894652072284482,-3.836303688573385,train,2017-05-11
HD,Home Depot,2017,5,16,Home Depot_20170516,-5.1838262103852895,-4.925110975706908,-5.060079050738079,-5.1402433652197645,-5.163905915100182,-4.9689705547872975,-4.952580161952104,-5.007839862696519,-5.060517506143133,-4.943631998507192,-4.981862167659938,-5.016547475842206,-5.048249825938703,-5.0511418595769335,-5.032057073914603,-5.059636396029654,-5.08004827828091,-4.992941304783716,-4.851718484790834,-4.87609444438187,-4.899172521609526,-4.849730131458928,-4.851709043929751,-4.856482650934779,-4.861076715301251,-4.700991727939401,-4.718190939427516,-4.725993811663184,-4.730829836315519,-6.909496316504244,-4.89281543561972,-4.993294545588351,-5.041673329616098,-5.046615294244821,-5.098192280386479,-5.148243523756258,-5.203140295818035,-5.240294231388599,-5.038721822746926,-5.081489323289495,-5.001609845317105,-5.009057204772278,-5.0214217857323575,-4.983648491934644,-4.994697916824888,-4.995649247641174,-4.992372633913285,-5.017977791509124,-5.021398350853059,-5.012949061976308,-4.941756016754471,-4.9600763950216775,-4.971109398112271,-4.985967481812295,-5.003927281354359,-5.0219769309673,-5.031477226940589,-5.042559478787914,train,2017-05-16
SNPS,Synopsys Inc.,2017,5,17,Synopsys Inc._20170517,-4.060026846877046,-3.844836150160624,-3.962781904493295,-4.054859463634688,-4.129830261148024,-4.17458406849592,-4.239779652503448,-4.298670983076701,-4.350743787748426,-4.373184281608056,-4.412870961971876,-4.451787604582176,-4.4886415407801765,-4.522122540141857,-4.4742514799452175,-4.45460092767908,-4.463189533539714,-4.484690457311571,-4.505373591303653,-4.5270705115935375,-4.521750885605803,-4.543085016473282,-4.5643549069785045,-4.584316140085917,-4.601298478924226,-4.619697920386346,-4.610880738237401,-4.617082597702559,-4.582560086225173,-5.967434430980743,-5.68971383912996,-5.715579300796577,-5.713489712045067,-5.784332469983008,-5.4359129292076815,-5.487460562544363,-5.545370611195078,-5.594783192005655,-5.582007439500856,-5.61598488880957,-5.652782594921376,-5.643707382476926,-5.654270781333205,-5.5294504886268925,-5.219841120342101,-5.246365435433729,-5.266895481128821,-5.274126309667037,-5.260994997396283,-5.2842199254552975,-5.297923477845068,-5.255068696855402,-5.275113276724367,-5.28444984427952,-5.303273660220387,-5.312865838193038,-5.274059518297293,-5.278124752046604,train,2017-05-17
ROST,Ross Stores,2017,5,18,Ross Stores_20170518,-4.927848627571568,-4.566013032754209,-4.665413750920036,-4.608602523593687,-4.69654263785364,-4.721106011722681,-4.783882052700251,-4.775691006915081,-4.8273040184404215,-4.7936355612820885,-4.521205141011432,-4.558206300362484,-4.533102819269847,-4.5400452139824505,-4.570162369246389,-4.598474903285719,-4.552571632308209,-4.576981538208402,-4.560291243096835,-4.562862471783158,-4.247472933181824,-4.25495697782939,-4.257775560708234,-4.2699180997882085,-4.279123868838527,-4.29798283852053,-4.260099812822872,-4.273980718740775,-4.283211911076118,-4.964853743423769,-4.8535033632529885,-4.6298943820784135,-4.736985118817824,-4.358579365775176,-4.302110768998398,-4.357357065187679,-4.393938068061867,-4.442698552708289,-4.444288654793693,-4.4278769138417085,-4.437193225863371,-4.470004389981575,-4.469276653720708,-4.485480872944538,-4.5151742191853215,-4.536295718481577,-4.553377223182109,-4.516745488867202,-4.532133171022807,-4.553080092951851,-4.5740917426636685,-4.585326676455533,-4.605361481396677,-4.613018949541838,-4.620951945295627,-4.634925467002832,-4.608925847936446,-4.578307703290361,train,2017-05-18
GPS,Gap Inc.,2017,5,18,Gap Inc._20170518,-3.978015327151442,-3.9606491812595137,-4.089463446314801,-4.197499588582433,-4.055932154569762,-4.1059168630344764,-4.1716282268529765,-4.170445946572492,-4.20895351336669,-4.2551322095311095,-4.266260536612491,-4.299861708437806,-4.315073786939141,-4.229576760636909,-4.2334540070351165,-4.242064218357913,-4.262235111679437,-4.282584870493041,-4.298778404126119,-4.317459849540162,-4.17762589943422,-4.193390087665466,-4.20906755260141,-4.229473856427698,-4.237920509093685,-4.230561664694305,-4.248691770059095,-4.257665564895433,-4.274548813326404,-4.528907465153459,-4.021919190359415,-4.15046186042242,-4.186380820395326,-3.933954290999565,-3.926990291304061,-3.9579517662368033,-3.833183285860674,-3.881671548512239,-3.9269517415731214,-3.9160770101313913,-3.954732878541317,-3.9912767900294615,-4.012738874870768,-4.008966459194462,-4.033957975606326,-4.041672153861117,-4.056643296727634,-3.88757470189944,-3.9013916076262833,-3.924472757425061,-3.942306339704772,-3.930058197830869,-3.9478987008694193,-3.9627469196173,-3.9739739870793738,-3.992154354567687,-3.893702805664107,-3.903194960294273,train,2017-05-18
FL,Foot Locker Inc,2017,5,19,Foot Locker Inc_20170519,-4.103391054354485,-4.2003078589981655,-4.331768760770478,-4.442236630989988,-4.508889368994233,-4.558666910642208,-4.6216966493007305,-4.432675935149954,-4.471242700356654,-4.1200432542759335,-4.149555569477676,-4.127783123102036,-4.096017713593851,-4.1258041179520815,-4.148951271916177,-4.1328430198183845,-4.14496841400027,-4.163158688087635,-4.186101600603801,-4.18695690465859,-4.056988024963586,-4.078779415530067,-4.071269782757293,-4.07590196986373,-4.088527471721581,-4.098735958242197,-4.114142540875108,-4.110212377680332,-4.062132216713323,-5.6312505744255335,-5.1923471816567215,-5.058078436008767,-5.150053938937732,-5.174465803419083,-4.60622907350353,-4.566119333958099,-4.5987556718182585,-4.51655103960758,-4.563409220497004,-4.576150749214479,-4.577193414560237,-4.605355335422352,-4.5693547763410205,-4.599664412176319,-4.603846066684387,-4.618204239656884,-4.607131602876845,-4.625371165888247,-4.161513788163055,-4.184333109900646,-4.206156744417251,-4.222519145374268,-4.239398406086038,-4.2583069068056,-4.275565211620473,-4.291453692184311,-4.30899381331052,-4.30299751439788,train,2017-05-19
CPB,Campbell Soup,2017,5,19,Campbell Soup_20170519,-4.620421391719932,-4.497808313396968,-4.585804601362518,-4.588588977272568,-4.241003370722717,-4.28307205152074,-4.349734544755386,-4.383151566122288,-4.414551588098308,-4.4614958911622375,-4.4909036561853135,-4.471106878073196,-4.505036038045564,-4.532312919845777,-4.564581862020723,-4.594610438560405,-4.6222694731914125,-4.396663807136997,-4.420225619831822,-4.444001274448592,-4.4525004826593655,-4.474388997923726,-4.490885887631313,-4.506450938963263,-4.489384663883929,-4.507558862812572,-4.493285205599885,-4.506641294706841,-4.5223424863940815,-5.002689318029668,-5.116242392800929,-5.080005570639076,-5.10412786681495,-5.144615565100201,-5.1185210733768765,-5.00383652743457,-4.956501660003664,-4.9958079919232485,-4.982635050748278,-5.022647532906071,-5.062082245536463,-4.98588100171388,-4.973965229355311,-4.990925539086292,-5.016205626855194,-5.021945043102839,-4.96897868117303,-4.991999507848077,-5.006910776822184,-5.028465097019875,-4.995004058184746,-4.9898846609365295,-4.907961524244012,-4.910969223674269,-4.928118064946625,-4.927325082487008,-4.940240841335177,-4.952932357590793,train,2017-05-19
INTU,Intuit Inc.,2017,5,23,Intuit Inc._20170523,-3.452023437132582,-3.491633376043571,-3.611791778478788,-3.6869302271432,-3.757480577370009,-3.8313880320674985,-3.865964419861791,-3.877211054101704,-3.922285698184362,-3.967612858992472,-3.9337604641010455,-3.963020345468778,-3.997352965994169,-4.030524658682275,-4.057977805857276,-4.080652140231886,-4.107390002878116,-4.126537171660915,-4.150745595918804,-4.1715774525061375,-4.194735884579896,-4.186374417476639,-4.151827674204943,-4.172065117398248,-4.163971967519059,-4.181927923786357,-4.193018924630252,-4.210400376294976,-4.225495480022756,-5.086504258370977,-4.993513577135135,-4.503336625930971,-4.614769444434415,-4.6340187369692485,-4.700182553262253,-4.763908323795087,-4.817122315632608,-4.857550276689622,-4.904956995626486,-4.948037689790059,-4.985121504803479,-5.013243277643807,-5.043490484275235,-5.073866740413874,-5.091285484913906,-3.9059430177199648,-3.8673003926906255,-3.892892531721955,-3.917284236720979,-3.940078142253357,-3.9572877049427553,-3.976339437716277,-3.9961789066984528,-4.015123602076804,-4.033620257180671,-4.045985319790368,-4.06328043806821,-4.080151198455104,train,2017-05-23
HPQ,HP Inc.,2017,5,24,HP Inc._20170524,-3.9345239402252914,-3.7070641429049846,-3.835870667100989,-3.911381440630117,-4.001699181902085,-4.060286882977047,-3.990893197529263,-4.047501170534934,-4.093042550614805,-4.06429048254854,-4.090811601141327,-4.128888319091255,-4.137541036571626,-4.171599623321334,-4.189876233817714,-4.147479762362683,-4.161377955734881,-4.186920171037325,-4.211450236325513,-4.228728360074243,-4.198833083472406,-4.1844249953679125,-4.180055226950565,-4.1544845206672685,-4.1736457737009465,-4.188264651572446,-4.201909074387457,-4.177675771688387,-4.183850845869149,-4.987983025310764,-4.804694050945531,-4.7128926091417895,-4.326468942319729,-4.364029862806691,-4.422808221646304,-4.480707723287548,-4.534990356933599,-4.5572494080043935,-4.602881051274609,-4.4676033692634896,-4.496871539662983,-4.532975317223776,-4.559167404102744,-4.590460823207795,-4.61159799781207,-4.638843957853889,-4.652620784220279,-4.678264441470427,-4.700503322597051,-4.682158246459376,-4.656360223802606,-4.667834230468741,-4.675844621667147,-4.6953907551255165,-4.713681609434505,-4.716334731183822,-4.61035953310275,-4.617598796803146,train,2017-05-24
tIf,Tiffany & Co.,2017,5,24,Tiffany & Co._20170524,-5.972423866402741,-5.298421549593335,-5.172402648699781,-4.638944330954912,-4.72847361786887,-4.801397302059853,-4.8557428370818005,-4.910749260444095,-4.932171523131403,-4.978444935081587,-4.625698102411398,-4.506552035361862,-4.516715038718412,-4.52101340083693,-4.512860625881479,-4.495077263836168,-4.413666026642622,-4.399615275096785,-4.423955466716488,-4.448350202953298,-4.4711394799109,-4.4740175307772985,-4.494377691316127,-4.459922509212295,-4.4626667774500905,-4.476357613600405,-4.479900240993644,-4.4956038483047625,-4.509051643131508,-4.981344696581265,-4.952641678185281,-5.019964839576922,-4.587567852765777,-4.678411790491624,-4.740095574273979,-4.792674786326387,-4.7538688933142215,-4.789765431250914,-4.7657040002486095,-4.71368022464102,-4.6473342069102825,-4.608430893904742,-4.642899411304791,-4.655991267402882,-4.677866580414088,-4.682237861575733,-4.688335257041347,-4.711600550645619,-4.734322866596611,-4.7317335725577365,-4.745142205436722,-4.756797945961175,-4.760838228784368,-4.758414277686018,-4.7749998656000585,-4.781289166657338,-4.792680011570488,-4.777088926518012,train,2017-05-24
AAP,Advance Auto Parts,2017,5,24,Advance Auto Parts_20170524,-4.402706086764158,-4.444430315930959,-4.567653823775209,-4.299212828408442,-4.389879155192048,-4.279078006757064,-4.061357533417379,-4.117689140117247,-3.988581694135047,-3.9614798791127632,-3.946478322143311,-3.982413426683096,-4.014067229954638,-4.045547923022132,-4.073176627493775,-4.102520452330484,-3.958341276590856,-3.946362498666333,-3.9652839203436985,-3.988953251653226,-3.9813447515617177,-4.001885993361617,-3.934415223555008,-3.9548164075386727,-3.969327982873868,-3.966905510002345,-3.6026169494043376,-3.617075653740767,-3.633728861191537,-4.685101283896731,-3.5914456895595865,-3.4809597645900183,-3.5922662072123184,-3.6830282827531167,-3.7455730175574433,-3.811745125441415,-3.869668398321525,-3.9202231377077545,-3.9673286766604914,-3.976313393772972,-4.014986605292898,-4.024707127950676,-4.058373792354541,-4.067285795576376,-4.08443114974603,-4.108417002303812,-4.108326656931308,-4.133395745442126,-4.1517426608193,-4.173696394231026,-4.1946385968881446,-4.136044377978066,-4.146895646827356,-4.166490962676534,-4.185347103078062,-4.200713343825025,-4.207628379572605,-4.222769296741099,train,2017-05-24
HPE,Hewlett Packard Enterprise,2017,5,31,Hewlett Packard Enterprise_20170531,-3.47811037448106,-3.589588179703398,-3.658735935609111,-3.685392653549852,-3.7270275502824464,-3.785432839000729,-3.8381490304091233,-3.872169259508259,-3.923883765060444,-3.9709531705686656,-4.004453315418819,-3.980565335793767,-4.01623729682316,-4.049100942505915,-4.060014574403139,-4.061860966027981,-4.089203500509637,-4.101489223187709,-4.0476723439387685,-4.064539029060932,-4.087548757454014,-4.101889703609655,-4.090432471110765,-4.073951580158228,-4.082758270969284,-4.09192560165324,-4.107518252348668,-4.12385871308541,-4.112289855806241,-7.135238352885738,-6.2245959126325365,-6.053705641956074,-5.949831748086008,-5.197865075486414,-4.875189697721215,-4.939133511007389,-4.764382226153272,-4.776857080390998,-4.79790712550241,-4.8405734525128254,-4.8483360313619634,-4.80451927046255,-4.820738202293449,-4.847812392372675,-4.869886385780598,-4.891187768543047,-4.916038907129666,-4.939734736157563,-4.952537402394632,-4.975642055072171,-4.9977460485007885,-5.01072876076868,-5.025404539194335,-4.946438676600339,-4.916182229825334,-4.911972499692291,-4.929490462891749,-4.9464186998339335,train,2017-05-31
KR,Kroger Co.,2017,6,15,Kroger Co._20170615,-2.91758011619827,-3.0807284039217584,-3.1771955714066653,-3.2374493609121604,-3.3117597294355106,-3.3791221720876985,-3.428349258229072,-3.428598666190416,-3.4812736464146115,-3.525509351952725,-3.559538667409748,-3.5943280735399448,-3.631373373929089,-3.664584029876215,-3.677809852475741,-3.7066257157069633,-3.728619450627228,-3.751906260702147,-3.775161657928448,-3.799120095831234,-3.8170557285826536,-3.8199972444401857,-3.829393682082959,-3.8496323876090672,-3.869225038015608,-3.8692070295245857,-3.887067013717495,-3.899923675422309,-3.908475191123303,-5.205187655016389,-4.256031484679248,-4.120230896294419,-4.146142992531424,-4.219933117675185,-4.251360900937367,-4.316458596897798,-4.368574385145744,-4.35074250913802,-4.398080357716791,-4.420355925791873,-4.454314564043818,-4.491095794895359,-4.523950976592702,-4.5389597929544765,-4.569220455619903,-4.595945559374321,-4.569012052077599,-4.56873562238288,-4.554281243973409,-4.534723814804099,-4.401119095490135,-4.383078404425906,-4.276965773907591,-4.295913509578687,-4.287810802248673,-4.305114624317087,-4.31718213000345,-4.301802156223315,train,2017-06-15
